Polygon Number,index,yVal,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,Avg Red,Avg Green,Avg Blue
0,28033,0.035205768,0.030473272,0.026347338,0.023712871,0.023014668,0.028401102,0.043593751,0.037204363,0.029789539,0.023599206,0.026831546,0.035168304,0.056430016,0.050096077,0.038279359,0.028816958,0.033713414,0.04654254,0.023295071,0.016019407,0.014992982,0.017203387,0.011718496,0.014602322,0.02885134,0.01927779,0.015190403,0.015688559,0.01258723,0.017424102,0.03838205,0.023182303,0.016583593,0.017048159,0.014785995,0.021644432,0.044302286,0.318126124,0.323008311,0.358865565
0,28066,0.035546027,0.030470082,0.026219359,0.023714596,0.022861132,0.028656789,0.044001167,0.037045367,0.029448042,0.023972418,0.026730042,0.035139702,0.055862456,0.049568018,0.038012854,0.029686332,0.034491133,0.046043351,0.023325953,0.016017807,0.014921098,0.017058073,0.011616876,0.014704152,0.0291144,0.019349453,0.015118955,0.015871521,0.012359461,0.017413718,0.038312095,0.023453992,0.016362804,0.017457865,0.01501779,0.020996817,0.044058303,0.315429038,0.319713729,0.364857232
0,28114,0.022620794,0.023440101,0.025034426,0.025387673,0.022200688,0.020961768,0.028831174,0.034007192,0.037325498,0.038060768,0.033261741,0.02835298,0.043045378,0.051443188,0.058525405,0.059309433,0.052671664,0.044376194,0.016601559,0.010334499,0.009843155,0.015663299,0.008322681,0.009638081,0.019843969,0.014601796,0.012705672,0.021071694,0.010962516,0.012041106,0.029088621,0.022219695,0.01836428,0.033343545,0.017195224,0.018427122,0.050875421,0.32951499,0.322753152,0.347731858
0,28162,0.035740015,0.030756902,0.026491372,0.024195286,0.023218116,0.028709911,0.04393674,0.037009235,0.029686414,0.024621874,0.026780197,0.03475985,0.054589345,0.048502016,0.038110726,0.030722349,0.034465967,0.04472904,0.023401375,0.016212453,0.015078247,0.017169039,0.011894743,0.014724762,0.029179008,0.01956207,0.015302471,0.016077381,0.012743825,0.017459799,0.037762376,0.023313073,0.016712645,0.017648944,0.014897101,0.02097069,0.04286464,0.315429541,0.321588186,0.362982274
0,28261,0.022635473,0.02211263,0.022752094,0.023383643,0.022360179,0.021414072,0.031712535,0.033811493,0.033688251,0.032314668,0.032976202,0.03165151,0.052355692,0.055185308,0.052622041,0.048391209,0.050907548,0.052349826,0.016424205,0.009657506,0.009534426,0.016386448,0.009371024,0.00934038,0.020464628,0.013349133,0.011820019,0.020463222,0.0118203,0.011711195,0.031620724,0.022273648,0.018572838,0.031434365,0.018928124,0.020529898,0.053673543,0.265350168,0.339571584,0.395078248
0,28309,0.035387312,0.03053025,0.02657768,0.023990265,0.02290413,0.028302644,0.043766347,0.037156789,0.029875245,0.02438592,0.026538772,0.034947287,0.055436982,0.049380968,0.038436835,0.030317087,0.034417628,0.045726613,0.023236791,0.015960314,0.01508995,0.017094933,0.011517024,0.014209663,0.028876774,0.019543621,0.015527609,0.015971023,0.01238415,0.017266637,0.038190414,0.023788978,0.016780947,0.017365338,0.014681424,0.020873699,0.043561956,0.306655699,0.320906583,0.372437718
0,28348,0.034816033,0.030476905,0.026686344,0.023952741,0.023049172,0.028153087,0.043088341,0.037427481,0.030165401,0.023477208,0.02646276,0.03491862,0.056223075,0.05051989,0.038324045,0.028124073,0.033371902,0.046600228,0.02332132,0.016077419,0.015318108,0.017776497,0.012155192,0.014627185,0.028446524,0.019485491,0.015463642,0.015804857,0.012399849,0.017204142,0.038105516,0.023702675,0.0170419,0.016934908,0.01466361,0.021390218,0.044243639,0.317864864,0.322388702,0.359746434
0,28395,0.034850491,0.030561913,0.026572998,0.023984417,0.023043,0.028193839,0.043306607,0.037477347,0.030110676,0.02376693,0.026467074,0.034680408,0.056269615,0.050383774,0.03820974,0.028616967,0.033534056,0.046305847,0.023311391,0.016028131,0.015025562,0.017427399,0.011933468,0.014541512,0.02857577,0.019555077,0.015429229,0.015733055,0.01259503,0.017247158,0.038247596,0.023772291,0.016928324,0.017185828,0.01460784,0.021437874,0.044081767,0.318961847,0.323589144,0.357449009
0,28443,0.034939673,0.030423201,0.026673042,0.024134989,0.023020411,0.028207689,0.043248554,0.037402298,0.030039237,0.023927325,0.026503717,0.034693987,0.056209415,0.050689705,0.038202103,0.028248594,0.033176955,0.046130688,0.023343418,0.015991842,0.015458837,0.017693083,0.012007039,0.014583223,0.028656768,0.019326132,0.015456593,0.016118917,0.012396804,0.017225204,0.038204214,0.023570598,0.016738757,0.017322712,0.014638877,0.021304205,0.044091193,0.317266565,0.323026173,0.359707263
0,28485,0.035221902,0.030239103,0.02640923,0.024330041,0.023342063,0.028231878,0.043324989,0.036398553,0.029742228,0.025330274,0.02704839,0.034532242,0.054580634,0.04783342,0.038402353,0.032193416,0.035365214,0.045210441,0.023367638,0.015787241,0.014943292,0.017335389,0.01191714,0.014325798,0.028760119,0.019092252,0.015280742,0.016038224,0.01265307,0.01719071,0.037787107,0.023103672,0.017223997,0.018286147,0.01496724,0.020822475,0.043381377,0.313862362,0.320480093,0.365657545
0,28532,0.036039125,0.030598602,0.026787754,0.024840245,0.023643602,0.028967733,0.043835197,0.036441334,0.029478436,0.025283795,0.027052935,0.034944646,0.054102959,0.047852534,0.038029777,0.031040058,0.03464302,0.044562638,0.02336744,0.016019826,0.015144873,0.017542407,0.011914542,0.014595702,0.029275528,0.019340138,0.015691278,0.016576325,0.012949943,0.017696439,0.037629885,0.023115084,0.016123762,0.017672651,0.014680952,0.020658637,0.041860198,0.300957929,0.319792524,0.379249547
0,28578,0.030186498,0.02397838,0.019998611,0.015081328,0.017815642,0.022873707,0.040860682,0.036743592,0.030838139,0.021372052,0.028825334,0.035654786,0.064636922,0.061864661,0.052098721,0.037450897,0.04866319,0.06138912,0.02532546,0.010128307,0.007657752,0.010571463,0.005905379,0.009484384,0.030220095,0.013377411,0.008990245,0.010513271,0.007076944,0.012652396,0.044685402,0.025285683,0.017045787,0.015387513,0.015582799,0.024135939,0.055641509,0.289911764,0.32595321,0.384135026
0,28625,0.035563818,0.030339151,0.026547613,0.023953898,0.022960623,0.028497064,0.044062327,0.036828473,0.02979799,0.024286795,0.026535593,0.035061146,0.05612675,0.048949095,0.037750568,0.029408214,0.033786095,0.046316992,0.023281368,0.015938338,0.015119138,0.017054262,0.011690374,0.014474069,0.029248313,0.019051475,0.015693266,0.016039788,0.012425041,0.017295169,0.038691686,0.023213868,0.016838626,0.017597949,0.014667244,0.02113429,0.043773529,0.313012059,0.3209795,0.366008441
0,28673,0.030874775,0.029689523,0.029907387,0.029978224,0.026438463,0.026913368,0.031926328,0.031580497,0.03047414,0.029022327,0.028509366,0.029502156,0.041477076,0.039237986,0.035456699,0.03559868,0.036663261,0.040828571,0.025719361,0.021155786,0.021612033,0.026829257,0.018998759,0.01883753,0.022322532,0.019417519,0.019406726,0.020687249,0.01627081,0.016285722,0.023651801,0.0212392,0.02302075,0.024206846,0.018549801,0.02012166,0.037587832,0.328116268,0.338140314,0.333743418
0,28721,0.023854765,0.024519487,0.026955847,0.029563738,0.024615639,0.022419655,0.027394755,0.032372496,0.036736796,0.038540299,0.033368981,0.027804323,0.035623184,0.044544122,0.05589439,0.058048348,0.050337071,0.036412575,0.017770642,0.012193035,0.013431993,0.022330681,0.011683402,0.011101,0.018957779,0.015398282,0.015372346,0.024635882,0.01414986,0.013347128,0.023223111,0.01799488,0.022644466,0.033119473,0.021176586,0.015791298,0.046671682,0.271982096,0.32023277,0.407785134
0,28769,0.034872878,0.029971033,0.026237343,0.023864851,0.022787341,0.027971729,0.043828752,0.037123198,0.029928963,0.023862846,0.026407553,0.034943026,0.056889778,0.050775895,0.0384588,0.028793754,0.033934968,0.047634843,0.022710336,0.015490548,0.014776958,0.017451462,0.011488876,0.014016456,0.029252534,0.018911637,0.015281895,0.016118064,0.012421814,0.016936664,0.038911115,0.02372198,0.01674886,0.017195664,0.014350593,0.021268003,0.04465899,0.31480814,0.32104272,0.364149141
0,28811,0.035332337,0.030102864,0.026321133,0.023890632,0.022861483,0.028296561,0.043817403,0.036812427,0.029655019,0.024405938,0.026519443,0.034889654,0.055989357,0.04958175,0.038200835,0.029776225,0.03405262,0.046620234,0.023136673,0.015830244,0.015073827,0.017081709,0.011523334,0.014359602,0.029311246,0.019019012,0.015250711,0.016176182,0.012388871,0.01729369,0.038568183,0.023509178,0.016802905,0.017863708,0.014828605,0.020938231,0.043918173,0.312946678,0.320411136,0.366642186
